participant,word,onset,ep_type,has_ep,preceding_v,context,s_initial,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1_acquisition_exposure,PC1_immersion,PC1_self_report,PC1_original,PC2_original
16,scarlett,sk,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,scarlett,sk,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,scoop,sk,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,scoop,sk,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,skeptical,sk,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,skeptical,sk,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,skin,sk,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,skin,sk,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,skip,sk,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,skip,sk,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sleep,sl,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sleep,sl,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slips,sl,none,FALSE,TRUE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slips,sl,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sloth,sl,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sloth,sl,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slouched,sl,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slouched,sl,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slow,sl,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slow,sl,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slugs,sl,none,FALSE,TRUE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,slugs,sl,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smacked,sm,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smacked,sm,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,small,sm,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,small,sm,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,small,sm,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,small,sm,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smelling,sm,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smelling,sm,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smiles,sm,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smiles,sm,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smith,sm,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smith,sm,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smog,sm,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,smog,sm,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snag,sn,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snag,sn,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snaps,sn,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snaps,sn,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snatch,sn,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snatch,sn,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sniffs,sn,none,FALSE,TRUE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sniffs,sn,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snips,sn,none,FALSE,TRUE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snips,sn,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snoops,sn,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snoops,sn,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snow,sn,none,FALSE,TRUE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,snow,sn,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,spark,sp,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,spark,sp,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,speed,sp,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,speed,sp,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,start,st,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,start,st,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,starts,st,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,starts,st,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,starts,st,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,steps,st,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,steps,st,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,stop,st,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,stop,st,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,swats,sw,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,swats,sw,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sweeping,sw,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sweeping,sw,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sweeps,sw,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,sweeps,sw,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,swim,sw,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,swim,sw,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,swoon,sw,none,FALSE,FALSE,passage,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,swoon,sw,none,FALSE,FALSE,context,TRUE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,thrashing,θr,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,thread,θr,none,FALSE,FALSE,passage,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,thread,θr,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,three,θr,none,FALSE,FALSE,passage,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,three,θr,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,throttle,θr,none,FALSE,FALSE,passage,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,throttle,θr,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,trot,tr,none,FALSE,FALSE,passage,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,trot,tr,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,tweaking,tw,none,FALSE,FALSE,passage,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,tweaking,tw,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,twin,tw,none,FALSE,FALSE,passage,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,twin,tw,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,twitches,tw,none,FALSE,FALSE,passage,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
16,twitches,tw,none,FALSE,FALSE,context,FALSE,Female,english,40,60,16,8,8,8,15,20,47,7,7,7,-1.004724356815303,-1.0196513171340864,-0.6591469249593165,-1.4074235598527454,1.00402837813414
17,beautiful,bj,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,beautiful,bj,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,breeze,br,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,breeze,br,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,bring,br,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,bring,br,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,brings,br,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,brings,br,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,brother,br,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,brother,br,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,clean,kl,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,clean,kl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,creek,kr,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,creek,kr,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,cute,kj,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,cute,kj,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,dreaming,dr,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,dreaming,dr,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,drink,dr,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,drink,dr,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,dwarf,dw,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,dwayne,dw,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,dwayne,dw,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,flickering,fl,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,flickering,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,flock,fl,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,flock,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,floor,fl,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,floor,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,fly,fl,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,fly,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,flying,fl,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,flying,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,freaks,fr,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,freaks,fr,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,gloves,gl,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,gloves,gl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,grabs,gr,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,grabs,gr,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,ground,gr,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,ground,gr,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,place,pl,none,FALSE,TRUE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,place,pl,none,FALSE,FALSE,context,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
17,please,pl,none,FALSE,FALSE,passage,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.303960528462044,0.5938602654487113,0.9922277260228057,1.6150418372104272,-1.2492533250488833
