participant,word,onset,ep_type,has_ep,preceding_v,context,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2
17,drink,dr,none,FALSE,TRUE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,grabs,gr,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smog,sm,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,beautiful,bj,none,FALSE,FALSE,passage,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,quickly,kw,none,FALSE,FALSE,passage,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snoops,sn,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,bring,br,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,start,st,none,FALSE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,flickering,fl,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,spark,sp,prothesis,TRUE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,small,sm,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,scoop,sk,none,FALSE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,skin,sk,prothesis,TRUE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snag,sn,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,thread,θr,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sweeps,sw,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,please,pl,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,floor,fl,none,FALSE,TRUE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,thrashing,θr,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,speed,sp,none,FALSE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smiles,sm,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,swoon,sw,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,slouched,sl,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,swim,sw,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,dreaming,dr,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,twin,tw,none,FALSE,FALSE,passage,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,clean,kl,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snips,sn,none,FALSE,TRUE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,ground,gr,none,FALSE,TRUE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,slips,sl,none,FALSE,TRUE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,place,pl,none,FALSE,TRUE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,tweaking,tw,none,FALSE,FALSE,passage,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sweeping,sw,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sloth,sl,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,spreading,sp,none,FALSE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sniffs,sn,none,FALSE,TRUE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,flock,fl,none,FALSE,TRUE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snatch,sn,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,small,sm,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,slow,sl,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,stop,st,none,FALSE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smacked,sm,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,skeptical,sk,prothesis,TRUE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,fly,fl,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,breeze,br,none,FALSE,TRUE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,queen,kw,none,FALSE,TRUE,passage,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,twitches,tw,none,FALSE,FALSE,passage,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,throttle,θr,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,brings,br,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,three,θr,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sleep,sl,none,FALSE,FALSE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,scarlett,sk,none,FALSE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,creek,kr,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,plethora,pl,anaptyxis,TRUE,TRUE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snow,sn,none,FALSE,TRUE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smelling,sm,none,FALSE,FALSE,passage,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,brother,br,none,FALSE,FALSE,passage,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,freaks,fr,none,FALSE,TRUE,passage,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,start,st,none,FALSE,FALSE,passage,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,trot,tr,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snaps,sn,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,dwane,dw,anaptyxis,TRUE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,cute,kj,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,swats,sw,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,gloves,gl,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smith,sm,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,starts,st,prothesis,TRUE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,steps,st,prothesis,TRUE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,slugs,sl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,quacks,kw,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,skip,sk,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,flying,fl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,drink,dr,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,grabs,gr,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smog,sm,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,beautiful,bj,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,dwarf,dw,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,quickly,kw,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snoops,sn,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,bring,br,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,start,st,prothesis,TRUE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,flickering,fl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,spark,sp,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,small,sm,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,scoop,sk,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,skin,sk,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snag,sn,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,thread,θr,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sweeps,sw,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,please,pl,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,floor,fl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,thrashing,θr,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,speed,sp,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smiles,sm,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,swoon,sw,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,slouched,sl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,swim,sw,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,dreaming,dr,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,twin,tw,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,bugle,bj,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,clean,kl,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snips,sn,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,ground,gr,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,slips,sl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,place,pl,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,tweaking,tw,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sweeping,sw,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sloth,sl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,spreading,sp,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sniffs,sn,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,flock,fl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snatch,sn,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,small,sm,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,slow,sl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,stop,st,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smacked,sm,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,skeptical,sk,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,fly,fl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,breeze,br,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,queen,kw,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,twitches,tw,none,FALSE,FALSE,context,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,throttle,θr,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,brings,br,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,three,θr,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,sleep,sl,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,scarlett,sk,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,creek,kr,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,plethora,pl,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,snow,sn,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,smelling,sm,none,FALSE,FALSE,context,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,brother,br,none,FALSE,FALSE,context,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,freaks,fr,none,FALSE,FALSE,context,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
17,start,st,none,FALSE,FALSE,context,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.74086208813129,30.33103183942842
18,trot,tr,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,snaps,sn,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,dwane,dw,none,FALSE,FALSE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,cute,kj,none,FALSE,TRUE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,swats,sw,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,gloves,gl,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,smith,sm,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,starts,st,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,steps,st,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,prothesis,sl,none,FALSE,TRUE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,quacks,kw,none,FALSE,FALSE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,skip,sk,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,flying,fl,none,FALSE,FALSE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,drink,dr,none,FALSE,TRUE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,grabs,gr,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,smog,sm,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,beautiful,bj,none,FALSE,FALSE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,dwarf,dw,anaptyxis,TRUE,TRUE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,quickly,kw,none,FALSE,FALSE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,snoops,sn,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,bring,br,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,start,st,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,flickering,fl,none,FALSE,FALSE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,spark,sp,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,small,sm,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,scoop,sk,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,skin,sk,prothesis,TRUE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,snag,sn,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,thread,θr,anaptyxis,TRUE,FALSE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,sweeps,sw,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,please,pl,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,floor,fl,none,FALSE,TRUE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,thrashing,θr,none,FALSE,FALSE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,speed,sp,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,smiles,sm,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,swoon,sw,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,slouched,sl,prothesis,TRUE,FALSE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,swim,sw,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,dreaming,dr,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,twin,tw,none,FALSE,FALSE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,bugle,bj,none,FALSE,FALSE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,clean,kl,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,snips,sn,prothesis,TRUE,TRUE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,ground,gr,none,FALSE,TRUE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,slips,sl,none,FALSE,TRUE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,place,pl,none,FALSE,TRUE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,tweaking,tw,none,FALSE,FALSE,passage,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,sweeping,sw,none,FALSE,FALSE,passage,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,sloth,sl,none,FALSE,FALSE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,spreading,sp,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,sniffs,sn,prothesis,TRUE,TRUE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,flock,fl,none,FALSE,TRUE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,snatch,sn,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,small,sm,none,FALSE,FALSE,passage,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,slow,sl,none,FALSE,FALSE,passage,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
18,stop,st,none,FALSE,FALSE,passage,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.315497926656366,0.1298039426021766
